City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Maniitsoq,GL,2022-04-09 00:41:44,65.4167,-52.9,14.34,86,27,12.93
296,Salalah,OM,2022-04-09 00:41:43,17.0151,54.0924,78.89,89,0,3.44
297,Severnyy-Kospashskiy,RU,2022-04-09 00:41:45,59.0925,57.8008,31.12,99,100,2.68
298,Saint George,US,2022-04-09 00:41:45,37.1041,-113.5841,85.24,8,0,3.0
299,Sitka,US,2022-04-09 00:41:45,57.0531,-135.33,42.69,56,75,10.36
300,Tezu,IN,2022-04-09 00:41:46,27.9167,96.1667,67.48,84,100,2.66
301,Prince George,CA,2022-04-09 00:39:43,53.9166,-122.753,47.64,42,40,17.27
302,Saint-Paul,RE,2022-04-09 00:41:46,-21.0096,55.2707,77.11,82,4,2.66
303,Narragansett,US,2022-04-09 00:37:07,41.4501,-71.4495,55.42,65,20,17.27
304,Staryy Nadym,RU,2022-04-09 00:41:47,65.6118,72.6842,-9.06,98,100,8.25
305,Naron,ES,2022-04-09 00:41:47,43.5167,-8.1528,53.6,93,57,4.14
306,Lucapa,AO,2022-04-09 00:41:48,-8.4192,20.7447,64.85,95,17,2.24
307,Plettenberg Bay,ZA,2022-04-09 00:41:48,-34.0527,23.3716,56.62,82,8,9.01
308,Saint-Augustin,CA,2022-04-09 00:41:48,51.226,-58.6502,31.55,95,100,10.07
309,Neiafu,TO,2022-04-09 00:41:49,-18.65,-173.9833,86.68,74,20,10.36
310,Margate,GB,2022-04-09 00:41:49,51.3813,1.3862,41.7,76,100,4.0
311,Pechenga,RU,2022-04-09 00:41:49,69.5259,31.1703,32.32,96,100,27.34
312,Ayan,RU,2022-04-09 00:41:50,56.45,138.1667,24.73,79,91,3.74
313,Ongole,IN,2022-04-09 00:41:50,15.5,80.05,79.2,87,100,4.43
314,Celestun,MX,2022-04-09 00:41:50,20.8667,-90.4,74.17,54,44,19.55
315,Sheregesh,RU,2022-04-09 00:41:51,52.9209,87.9869,29.62,84,64,9.26
316,Qaqortoq,GL,2022-04-09 00:41:51,60.7167,-46.0333,25.03,86,8,0.69
317,Serta,PT,2022-04-09 00:42:51,39.8085,-8.0988,55.94,98,100,4.63
318,Rajgarh,IN,2022-04-09 00:42:52,28.6333,75.3833,80.37,10,4,4.79
319,Flin Flon,CA,2022-04-09 00:42:52,54.7682,-101.865,35.17,82,100,13.33
320,Mani,CO,2022-04-09 00:42:52,4.8172,-72.2886,74.14,95,100,7.72
321,Carmo Do Rio Claro,BR,2022-04-09 00:42:53,-20.9719,-46.1189,68.47,90,100,0.72
322,Chuy,UY,2022-04-09 00:42:53,-33.6971,-53.4616,64.44,92,0,5.82
323,Merauke,ID,2022-04-09 00:42:53,-8.4667,140.3333,85.51,64,20,9.6
324,Cockburn Town,TC,2022-04-09 00:41:49,21.4612,-71.1419,76.96,78,40,19.57
325,Odweyne,SO,2022-04-09 00:42:54,9.4092,45.064,71.8,55,33,6.44
326,Krasnoarmeyskoye,RU,2022-04-09 00:42:54,52.7182,50.0322,43.84,80,100,10.29
327,Deputatskiy,RU,2022-04-09 00:42:55,69.3,139.9,-1.52,94,100,4.99
328,Pangkalanbuun,ID,2022-04-09 00:42:55,-2.6833,111.6167,78.94,84,92,5.06
329,Shache,CN,2022-04-09 00:42:55,38.4167,77.2406,63.36,15,70,1.3
330,Sur,OM,2022-04-09 00:42:56,22.5667,59.5289,84.85,46,76,3.96
331,Mansehra,PK,2022-04-09 00:42:56,34.3333,73.2,66.09,36,98,8.68
332,Ismailia,EG,2022-04-09 00:42:56,30.6043,32.2723,58.69,80,0,3.4
333,Oakham,GB,2022-04-09 00:42:57,52.6667,-0.7333,36.19,84,20,10.36
334,Luwuk,ID,2022-04-09 00:42:57,-0.9516,122.7875,84.54,67,100,2.86
335,Borovoy,RU,2022-04-09 00:42:57,55.4333,86.0833,31.28,86,40,13.42
336,Port Hope,US,2022-04-09 00:42:58,43.9408,-82.7127,41.61,93,100,0.0
337,Carnarvon,AU,2022-04-09 00:42:58,-24.8667,113.6333,71.67,73,16,6.91
338,Leh,IN,2022-04-09 00:42:58,34.1667,77.5833,26.46,59,0,4.59
339,Russell,US,2022-04-09 00:42:59,32.3502,-85.1999,60.08,48,100,17.27
340,Sakakah,SA,2022-04-09 00:42:59,29.9697,40.2064,78.37,26,100,11.41
341,Nouadhibou,MR,2022-04-09 00:43:00,20.931,-17.0347,64.38,77,0,20.71
342,Kamiiso,JP,2022-04-09 00:43:00,41.8167,140.65,50.38,53,75,8.05
343,Yerbogachen,RU,2022-04-09 00:43:00,61.2767,108.0108,21.29,93,100,3.06
344,San Carlos De Bariloche,AR,2022-04-09 00:41:53,-41.1456,-71.3082,53.35,71,40,3.44
345,Santa Rosa,PH,2022-04-09 00:43:01,14.3122,121.1114,87.1,68,76,9.57
346,Kloulklubed,PW,2022-04-09 00:43:01,7.0419,134.2556,81.1,80,100,19.91
347,Loandjili,CG,2022-04-09 00:43:01,-4.7561,11.8578,77.11,100,75,3.44
348,Yanam,IN,2022-04-09 00:43:02,16.7333,82.2167,77.32,89,85,2.53
349,Eyl,SO,2022-04-09 00:43:02,7.9803,49.8164,80.4,80,100,7.43
350,Zaysan,KZ,2022-04-09 00:43:03,47.4667,84.8667,43.36,57,5,5.17
351,Sabzevar,IR,2022-04-09 00:43:03,36.2126,57.6819,61.88,27,10,9.22
352,Basco,PH,2022-04-09 00:43:03,20.4487,121.9702,76.78,83,89,21.5
353,Kizukuri,JP,2022-04-09 00:43:04,40.8061,140.3861,54.01,38,0,11.88
354,Sanary-Sur-Mer,FR,2022-04-09 00:43:04,43.1178,5.8001,60.85,66,100,8.01
355,Parkersburg,US,2022-04-09 00:41:53,39.2667,-81.5615,45.45,72,75,9.22
356,Sambava,MG,2022-04-09 00:43:05,-14.2667,50.1667,75.42,90,100,8.66
357,Iwanai,JP,2022-04-09 00:43:05,42.9744,140.5089,51.22,66,51,10.13
358,Usinsk,RU,2022-04-09 00:43:05,65.9939,57.5281,-0.36,100,93,9.71
359,Katsuura,JP,2022-04-09 00:43:05,35.1333,140.3,64.36,66,30,18.23
360,Walvis Bay,NA,2022-04-09 00:43:06,-22.9575,14.5053,54.55,94,0,2.3
361,Yar-Sale,RU,2022-04-09 00:43:06,66.8333,70.8333,-8.72,97,100,7.85
362,Batagay,RU,2022-04-09 00:43:06,67.6333,134.6333,13.23,89,100,3.47
363,Gat,IL,2022-04-09 00:43:07,31.61,34.7642,59.4,100,7,2.3
364,Boyolangu,ID,2022-04-09 00:43:07,-8.1181,111.8935,80.33,78,85,5.39
365,Dire,ML,2022-04-09 00:44:07,12.2833,-10.9667,86.63,14,9,1.28
366,Ariquemes,BR,2022-04-09 00:44:08,-9.9133,-63.0408,74.46,96,42,1.21
367,Los Llanos De Aridane,ES,2022-04-09 00:44:08,28.6585,-17.9182,60.55,88,100,10.36
368,Asau,RO,2022-04-09 00:44:09,46.4333,26.4,52.95,72,100,4.99
369,Nioro,GM,2022-04-09 00:44:09,13.35,-15.75,80.56,34,47,6.31
370,Tambilil,PH,2022-04-09 00:44:09,5.9622,124.6697,83.7,76,92,10.38
371,Jalu,LY,2022-04-09 00:44:10,29.0331,21.5482,63.41,50,59,8.14
372,Kaitangata,NZ,2022-04-09 00:44:10,-46.2817,169.8464,61.47,55,22,10.22
373,Petropavlovsk-Kamchatskiy,RU,2022-04-09 00:44:11,53.0452,158.6483,37.99,65,40,4.47
374,Lagoa,PT,2022-04-09 00:44:11,39.05,-27.9833,58.15,77,100,31.36
375,Twin Falls,US,2022-04-09 00:41:54,42.3505,-114.6445,71.94,23,0,10.36
376,Barvinkove,UA,2022-04-09 00:44:12,48.9097,37.0205,45.21,83,100,10.51
377,Manokwari,ID,2022-04-09 00:44:12,-0.8667,134.0833,81.5,80,100,4.07
378,Luanda,AO,2022-04-09 00:42:30,-8.8368,13.2343,76.62,91,100,6.73
379,Mayo,US,2022-04-09 00:44:12,38.8876,-76.5119,55.81,79,0,11.99
380,Viedma,AR,2022-04-09 00:44:13,-40.8135,-62.9967,58.21,93,7,7.18
381,Vardo,NO,2022-04-09 00:44:13,70.3705,31.1107,33.67,91,100,31.41
382,Pisco,PE,2022-04-09 00:44:14,-13.7,-76.2167,68.05,83,0,14.97
383,Tokur,RU,2022-04-09 00:44:14,53.1333,132.9,24.66,85,100,1.63
384,Mandalgovi,MN,2022-04-09 00:44:14,45.7625,106.2708,54.79,28,6,14.45
385,Sinnamary,GF,2022-04-09 00:44:15,5.3833,-52.95,77.09,89,100,9.8
386,Nyurba,RU,2022-04-09 00:44:15,63.2842,118.3319,23.02,92,98,7.18
387,Atasu,KZ,2022-04-09 00:41:17,48.6814,71.6433,37.99,81,83,7.96
388,Constitucion,CL,2022-04-09 00:44:16,-35.3333,-72.4167,53.44,94,28,9.57
389,Kirakira,SB,2022-04-09 00:44:16,-10.4544,161.9205,84.85,73,61,8.59
390,Saint-Georges,GD,2022-04-09 00:42:00,12.0564,-61.7485,78.48,83,20,13.8
391,Port Hedland,AU,2022-04-09 00:44:16,-20.3167,118.5667,91.45,46,3,6.91
392,Bay Roberts,CA,2022-04-09 00:44:17,47.5999,-53.2648,32.32,85,54,4.0
393,Jiazi,CN,2022-04-09 00:44:17,22.8779,116.067,71.51,59,0,11.83
394,Rawson,AR,2022-04-09 00:44:17,-43.3002,-65.1023,58.37,87,10,18.45
395,Palu,ID,2022-04-09 00:44:18,-0.8917,119.8707,84.43,66,100,1.97
396,Basoko,CD,2022-04-09 00:44:18,1.2391,23.616,68.83,92,92,2.24
397,Portland,US,2022-04-09 00:43:17,45.5234,-122.6762,55.62,60,75,19.57
398,Santa Cruz Cabralia,BR,2022-04-09 00:44:19,-16.2781,-39.0247,79.03,83,40,3.44
399,Dombarovskiy,RU,2022-04-09 00:44:19,50.7587,59.5386,39.87,74,100,13.11
400,Charleston,US,2022-04-09 00:41:43,32.7766,-79.9309,64.02,41,0,9.22
401,Pasaco,GT,2022-04-09 00:44:20,13.9772,-90.2064,79.54,79,86,2.71
402,Gilbues,BR,2022-04-09 00:44:20,-9.8317,-45.3439,75.61,41,100,2.77
403,Boden,SE,2022-04-09 00:44:21,65.8252,21.6886,33.8,99,100,6.82
404,Haverfordwest,GB,2022-04-09 00:44:21,51.8017,-4.9691,42.55,85,9,1.01
405,Robertsport,LR,2022-04-09 00:44:21,6.7533,-11.3686,80.73,87,49,6.33
406,Mountain Home,US,2022-04-09 00:44:22,43.133,-115.6912,72.88,100,0,17.27
407,San Ramon,US,2022-04-09 00:40:47,37.7799,-121.978,84.58,51,0,10.36
408,Isangel,VU,2022-04-09 00:44:22,-19.55,169.2667,85.06,72,99,12.12
409,Tabou,CI,2022-04-09 00:44:23,4.423,-7.3528,81.0,84,100,7.36
410,Huejuquilla El Alto,MX,2022-04-09 00:44:23,22.6,-103.8667,73.33,26,88,14.41
411,Placido De Castro,BR,2022-04-09 00:45:23,-10.3353,-67.1856,74.68,97,95,0.29
412,San Juan,AR,2022-04-09 00:45:24,-31.5375,-68.5364,75.02,41,0,6.91
413,Bandarbeyla,SO,2022-04-09 00:45:24,9.4942,50.8122,79.12,83,99,4.76
414,Vilhena,BR,2022-04-09 00:45:24,-12.7406,-60.1458,70.05,95,47,0.25
415,Aracaju,BR,2022-04-09 00:45:25,-10.9111,-37.0717,82.35,78,40,9.22
416,Smestad,NO,2022-04-09 00:45:25,59.9333,10.6667,35.02,47,100,4.23
417,Iracoubo,GF,2022-04-09 00:45:26,5.4802,-53.2011,76.89,89,100,9.95
418,Greymouth,NZ,2022-04-09 00:45:26,-42.4667,171.2,64.36,63,23,8.63
419,Dwarka,IN,2022-04-09 00:45:26,22.2394,68.9678,79.72,73,0,9.01
420,Areosa,PT,2022-04-09 00:45:27,41.7178,-8.8571,52.29,89,98,4.03
421,Booue,GA,2022-04-09 00:45:27,-0.0921,11.9385,72.79,97,100,4.7
422,Tura,IN,2022-04-09 00:45:27,25.5198,90.2201,73.04,74,0,5.41
423,Sehithwa,BW,2022-04-09 00:45:28,-20.4667,22.7167,69.89,74,86,9.82
424,Baykit,RU,2022-04-09 00:45:28,61.67,96.37,20.62,89,92,1.28
425,North Platte,US,2022-04-09 00:45:29,41.1239,-100.7654,57.09,12,0,8.05
426,Boone,US,2022-04-09 00:45:29,39.0334,-92.3335,41.79,63,100,12.3
427,Changtu,CN,2022-04-09 00:45:29,42.7788,124.0955,61.38,36,0,0.89
428,Abu Kamal,SY,2022-04-09 00:45:30,34.4506,40.9171,60.98,60,0,19.82
429,Limoeiro Do Ajuru,BR,2022-04-09 00:45:30,-1.8953,-49.3806,75.61,93,100,7.58
430,Nabire,ID,2022-04-09 00:45:30,-3.3667,135.4833,77.04,92,99,2.53
431,Ahuimanu,US,2022-04-09 00:45:31,21.4447,-157.8378,80.31,72,100,18.41
432,Half Moon Bay,US,2022-04-09 00:45:31,37.4636,-122.4286,80.8,68,0,26.46
433,Nuuk,GL,2022-04-09 00:45:32,64.1835,-51.7216,25.41,80,75,9.22
434,Ayagoz,KZ,2022-04-09 00:41:18,47.9714,80.4392,38.55,79,7,7.49
435,Grindavik,IS,2022-04-09 00:45:27,63.8424,-22.4338,30.67,59,0,8.05
436,Te Anau,NZ,2022-04-09 00:45:32,-45.4167,167.7167,59.22,51,11,0.87
437,Rosetta,EG,2022-04-09 00:45:33,31.4044,30.4164,58.96,83,0,5.88
438,Dalvik,IS,2022-04-09 00:45:33,65.9702,-18.5286,24.73,88,91,6.24
439,Seydi,TM,2022-04-09 00:45:33,39.4816,62.9137,69.87,28,34,9.86
440,Mitsamiouli,KM,2022-04-09 00:45:34,-11.3847,43.2844,81.3,72,77,6.29
441,Hasaki,JP,2022-04-09 00:45:34,35.7333,140.8333,68.4,63,0,19.51
442,Outjo,NA,2022-04-09 00:45:34,-20.1167,16.15,66.76,42,0,2.98
443,Acarau,BR,2022-04-09 00:45:35,-2.8856,-40.12,77.47,88,94,9.04
444,Amalapuram,IN,2022-04-09 00:45:35,16.5833,82.0167,77.94,87,40,2.73
445,Batagay-Alyta,RU,2022-04-09 00:45:35,67.8006,130.4114,13.8,82,100,1.54
446,Grand Baie,MU,2022-04-09 00:45:36,-20.0182,57.5802,76.44,85,28,8.01
447,Emporia,US,2022-04-09 00:45:36,38.4039,-96.1817,53.8,19,0,17.27
448,Vestmannaeyjar,IS,2022-04-09 00:43:09,63.4427,-20.2734,36.36,63,100,8.5
449,Manzil Salim,TN,2022-04-09 00:45:37,35.8567,8.4765,51.13,61,0,0.29
450,Srednekolymsk,RU,2022-04-09 00:45:37,67.45,153.6833,-3.75,86,58,14.94
451,Gold Coast,AU,2022-04-09 00:44:52,-28.0,153.4333,76.77,88,100,17.27
452,Evensk,RU,2022-04-09 00:45:37,61.95,159.2333,19.22,82,100,4.94
453,Kutum,SD,2022-04-09 00:45:38,14.2,24.6667,75.49,17,0,6.24
454,Ubon Ratchathani,TH,2022-04-09 00:45:38,15.1667,105.1667,67.89,58,90,5.03
455,Hit,IQ,2022-04-09 00:45:38,33.6416,42.8251,70.56,30,100,18.5
456,Miri,MY,2022-04-09 00:46:39,4.4148,114.0089,75.34,94,40,9.22
457,Zaporizhzhya,UA,2022-04-09 00:46:39,47.8167,35.1833,44.76,81,100,4.9
458,Kantang,TH,2022-04-09 00:46:40,7.4054,99.5156,73.49,100,20,2.3
459,Voi,KE,2022-04-09 00:46:40,-3.3945,38.563,70.63,92,19,4.85
460,Radyvyliv,UA,2022-04-09 00:46:40,50.1299,25.2558,50.61,85,100,16.98
461,Kattivakkam,IN,2022-04-09 00:46:41,13.2167,80.3167,84.07,86,100,1.3
462,Trelleborg,SE,2022-04-09 00:46:41,55.3751,13.1569,36.34,73,35,23.4
463,Mount Isa,AU,2022-04-09 00:46:41,-20.7333,139.5,91.17,24,10,5.75
464,Kusti,SD,2022-04-09 00:46:42,13.1629,32.6635,90.64,30,3,4.36
465,Henties Bay,NA,2022-04-09 00:46:42,-22.116,14.2845,60.67,82,0,4.29
466,Puerto Carreno,CO,2022-04-09 00:46:42,6.189,-67.4859,85.71,58,94,7.38
467,Cache Creek,CA,2022-04-09 00:46:43,50.8101,-121.3246,42.91,70,99,7.54
468,Harrison,US,2022-04-09 00:46:43,30.4091,-89.0436,64.47,32,0,13.8
469,Esna,EG,2022-04-09 00:46:43,25.2934,32.554,78.82,20,19,15.03
470,Makambako,TZ,2022-04-09 00:46:44,-8.8453,34.823,56.21,95,28,7.14
471,Tilichiki,RU,2022-04-09 00:46:44,60.4667,166.1,24.89,95,100,7.83
472,Bellmead,US,2022-04-09 00:46:44,31.594,-97.1089,70.29,13,0,16.11
473,Bagotville,AU,2022-04-09 00:46:45,-28.9833,153.4167,73.42,82,84,11.12
474,Lorengau,PG,2022-04-09 00:46:45,-2.0226,147.2712,79.36,83,100,4.88
475,Jaora,IN,2022-04-09 00:46:46,23.6333,75.1333,80.64,22,1,7.09
476,Nome,US,2022-04-09 00:46:46,64.5011,-165.4064,16.16,79,100,11.5
477,Praia Da Vitoria,PT,2022-04-09 00:46:46,38.7333,-27.0667,62.85,82,75,24.56
478,Tautira,PF,2022-04-09 00:46:47,-17.7333,-149.15,81.36,77,100,17.56
479,Cam Ranh,VN,2022-04-09 00:46:47,11.9214,109.1591,78.76,61,0,4.61
480,Dod Ballapur,IN,2022-04-09 00:46:47,13.2919,77.5431,73.24,82,100,5.77
481,Ouro Fino,BR,2022-04-09 00:46:48,-22.2831,-46.3692,65.43,94,100,2.75
482,Awbari,LY,2022-04-09 00:46:48,26.5921,12.7805,72.25,22,24,15.88
483,Altamira,BR,2022-04-09 00:46:48,-3.2033,-52.2064,73.54,99,100,3.98
484,Vanavara,RU,2022-04-09 00:46:49,60.34,102.2797,21.78,87,56,2.73
485,Cap Malheureux,MU,2022-04-09 00:46:49,-19.9842,57.6142,76.46,85,36,8.01
486,Senneterre,CA,2022-04-09 00:43:09,48.3835,-77.2328,34.7,98,100,5.32
487,Ipixuna,BR,2022-04-09 00:46:50,-1.7625,-48.8043,73.27,98,100,3.78
488,Tutoia,BR,2022-04-09 00:46:50,-2.7619,-42.2744,77.43,90,100,9.86
489,Bonavista,CA,2022-04-09 00:46:50,48.6499,-53.1147,31.6,87,33,5.21
490,Hervey Bay,AU,2022-04-09 00:46:51,-25.2986,152.8535,77.02,84,97,5.99
491,Talbahat,IN,2022-04-09 00:46:51,25.05,78.4333,82.72,9,0,7.09
492,Teguise,ES,2022-04-09 00:46:51,29.0605,-13.564,59.22,72,20,14.97
493,Majene,ID,2022-04-09 00:46:52,-3.5403,118.9707,81.52,78,27,0.85
494,Beringovskiy,RU,2022-04-09 00:46:52,63.05,179.3167,9.46,82,100,3.24
495,Raudeberg,NO,2022-04-09 00:46:52,61.9875,5.1352,38.07,63,100,22.48
496,Ilulissat,GL,2022-04-09 00:46:53,69.2167,-51.1,14.02,79,75,5.75
497,Rampur Hat,IN,2022-04-09 00:46:53,24.1667,87.7833,76.6,84,4,10.96
498,Bonthe,SL,2022-04-09 00:47:54,7.5264,-12.505,79.81,88,94,2.89
499,High Level,CA,2022-04-09 00:45:01,58.5169,-117.136,37.51,93,100,11.5
500,San Patricio,US,2022-04-09 00:47:54,28.017,-97.5169,77.09,36,0,10.33
501,Mulki,IN,2022-04-09 00:47:54,13.1,74.8,79.88,89,40,3.44
502,Loiza,PR,2022-04-09 00:47:55,18.4313,-65.8802,78.8,73,20,8.05
503,Nishihara,JP,2022-04-09 00:47:55,26.1842,127.7558,73.06,62,20,10.36
504,Nuqui,CO,2022-04-09 00:47:55,5.7125,-77.2708,78.3,86,100,1.23
505,Mandan,US,2022-04-09 00:47:56,46.8267,-100.8896,53.58,26,0,6.91
506,Mirnyy,RU,2022-04-09 00:47:56,62.5353,113.9611,21.24,62,100,7.0
507,Andes,CO,2022-04-09 00:47:56,5.6561,-75.8788,65.89,98,100,1.99
508,Biak,ID,2022-04-09 00:47:57,-0.9131,122.8766,82.02,68,100,2.01
509,Opuwo,NA,2022-04-09 00:44:09,-18.0607,13.84,69.37,48,0,0.81
510,Banda Aceh,ID,2022-04-09 00:47:57,5.5577,95.3222,81.46,75,58,3.0
511,Baruun-Urt,MN,2022-04-09 00:47:57,46.6806,113.2792,52.3,27,98,18.92
512,Urucara,BR,2022-04-09 00:47:58,-2.5364,-57.76,75.56,97,100,1.77
513,Skjervoy,NO,2022-04-09 00:47:58,70.0311,20.9714,32.0,78,98,16.96
514,Nandurbar,IN,2022-04-09 00:47:58,21.3667,74.25,81.75,41,0,12.24
515,Douglas,US,2022-04-09 00:44:34,41.3,-96.167,51.1,27,0,13.8
516,Pringsewu,ID,2022-04-09 00:47:59,-5.3582,104.9744,79.25,74,94,5.3
517,Birjand,IR,2022-04-09 00:47:59,32.8663,59.2211,50.47,16,0,6.91
518,North Bend,US,2022-04-09 00:47:59,43.4065,-124.2243,55.24,79,40,12.66
519,Ambilobe,MG,2022-04-09 00:48:00,-13.2,49.05,73.24,95,71,2.62
520,Broome,US,2022-04-09 00:48:00,42.2506,-75.833,45.86,66,87,1.01
521,Ullapool,GB,2022-04-09 00:48:00,57.8987,-5.1604,36.36,79,100,9.4
522,Burnie,AU,2022-04-09 00:48:01,-41.0667,145.9167,66.92,89,100,12.26
523,Teeli,RU,2022-04-09 00:48:01,51.0333,90.2333,37.96,54,18,5.97
524,Mayachnyy,RU,2022-04-09 00:48:02,52.6839,55.685,34.99,87,100,8.23
525,Brae,GB,2022-04-09 00:48:02,60.3964,-1.353,39.24,55,93,26.33
526,Thinadhoo,MV,2022-04-09 00:48:02,0.5333,72.9333,83.43,64,40,9.22
527,Lasa,IT,2022-04-09 00:48:03,46.6166,10.7002,49.08,95,85,4.85
528,Tire,TR,2022-04-09 00:48:03,38.0888,27.7351,54.07,75,0,3.47
529,Sukabumi,ID,2022-04-09 00:48:04,-6.9181,106.9267,74.37,78,85,2.95
530,Iquitos,PE,2022-04-09 00:48:04,-3.7481,-73.2472,80.64,83,40,3.44
531,Huangchuan,CN,2022-04-09 00:48:04,32.1272,115.0394,73.26,46,100,12.28
532,Curup,ID,2022-04-09 00:48:05,-3.4667,102.5333,72.27,84,55,1.81
533,Hobyo,SO,2022-04-09 00:48:05,5.3505,48.5268,81.55,78,34,9.48
534,Tual,ID,2022-04-09 00:48:06,-5.6667,132.75,83.75,72,98,13.76
535,Sarh,TD,2022-04-09 00:48:06,9.1429,18.3923,83.89,36,43,5.28
536,Beloha,MG,2022-04-09 00:48:07,-25.1667,45.05,74.03,83,57,15.26
537,Port Moresby,PG,2022-04-09 00:45:24,-9.4431,147.1797,81.82,78,40,6.91
538,Robertson,US,2022-04-09 00:48:07,36.5167,-86.8667,43.39,77,100,8.05
539,Marsh Harbour,BS,2022-04-09 00:48:08,26.5412,-77.0636,72.25,67,87,13.87
540,Jiwani,PK,2022-04-09 00:48:08,25.05,61.7417,79.92,76,100,12.12
541,Pacifica,US,2022-04-09 00:46:35,37.6138,-122.4869,78.84,68,75,26.46
542,Fort Nelson,CA,2022-04-09 00:48:09,58.8053,-122.7002,44.19,31,100,9.22
543,Trairi,BR,2022-04-09 00:48:09,-3.2778,-39.2689,77.72,85,98,6.55
544,Puerto Baquerizo Moreno,EC,2022-04-09 00:48:09,-0.9,-89.6,78.6,84,54,7.4
545,Krasnovishersk,RU,2022-04-09 00:48:10,60.4078,57.082,27.45,97,100,3.22
546,Strathroy,CA,2022-04-09 00:45:03,42.9551,-81.6223,39.25,69,99,7.31
547,Northam,GB,2022-04-09 00:49:10,51.0333,-4.2167,42.39,78,13,11.56
548,Costa Rica,BR,2022-04-09 00:49:11,-23.4167,-54.65,67.8,98,100,4.79
549,Buraydah,SA,2022-04-09 00:49:11,26.326,43.975,75.65,11,100,9.55
550,Malakal,SS,2022-04-09 00:49:12,9.5334,31.6605,87.08,36,1,1.59
551,Carlagan,PH,2022-04-09 00:49:12,14.975,122.0456,80.06,83,99,11.97
552,Bukama,CD,2022-04-09 00:49:12,-9.2,25.85,67.82,94,97,2.3
553,Inhambane,MZ,2022-04-09 00:49:13,-23.865,35.3833,75.61,67,100,17.69
554,Kasempa,ZM,2022-04-09 00:49:13,-13.4584,25.8338,62.87,98,89,7.29
555,Madang,PG,2022-04-09 00:49:14,-5.2246,145.7966,76.35,94,100,2.57
556,Great Yarmouth,GB,2022-04-09 00:45:24,52.6083,1.7305,39.42,80,33,14.18
557,Martinsicuro,IT,2022-04-09 00:49:14,42.8811,13.9145,57.13,65,100,11.34
558,Verkhovazhye,RU,2022-04-09 00:49:14,60.7472,42.0465,38.75,93,100,11.05
